,id,reply_to_id,coordinates,place,retweet_count,favorite_count,lang,source,is_quote_status,user_id,created_at,screen_name,user_loc,user_description,verified,followers_count,friends_count,favourites_count,statuses_count,listed_count,user_created_at,text,tweet category,2017 Pew Research Typology
62,1389346508185563136,1.38935e+18,,,0,0,en,Twitter Web App,False,3106765193.0,2021-05-03 22:29:55+00:00,Alexand14280897,The Fortress,Father and family man. Married 20 yrs with kids living in the Commonwealth and Diamond City. Exploring the wasteland for lost knowledge while avoiding raiders.,False,1,67,161,871,1,2015-03-23 05:01:28+00:00,b'@CawthornforNC @All435Reps I guess she is dealing with it like republicans dealt with immigration/security bill they put forward.  She is dealing with it like republicans dealt with the infrastructure bill they put wrote  And she is dealing with it like republicans dealt with the healthcare bill authored.',,-1.3333333333333333
63,1389368006623457280,1.38937e+18,,,1,25,en,Twitter Web App,False,3106765193.0,2021-05-03 23:55:20+00:00,Alexand14280897,The Fortress,Father and family man. Married 20 yrs with kids living in the Commonwealth and Diamond City. Exploring the wasteland for lost knowledge while avoiding raiders.,False,1,67,161,871,1,2015-03-23 05:01:28+00:00,"b""@AP They are?  Then why didn't they propose an infrastructure bill during the last administration when they controlled the house, senate, and executive branch.  Instead they opted to author a tax break that had no way to pay for it.""",,-2.8333333333333335
64,1389997560220295168,,,,6,0,en,Twitter Web App,False,1.26e+18,5/5/2021 17:36,AliKaung,USA,"One man can make a difference
#NotMeUs #MedicareForAll #GreenNewDeal #UBI #DefundThePolice #DefundThePentagon #OverturnCitizensUnited #TaxOligarchs",False,984,894,15402,24370,4,5/12/2020 8:43,"b'RT @OzbatRisa: \xe2\x80\x9cBold Moderation\xe2\x80\x9d \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 what a buncha idiots. Oh no, how will we sell these popular ideas... #Democrats \n\xe2\x80\x98Dems Come Up With WO\xe2\x80\xa6'",-3.0,-2.0
65,1389377930669744128,,,,0,0,en,Twitter for iPad,True,9.94039e+17,2021-05-04 00:34:46+00:00,Alice92261352,,"Retired RN, political and animal rights activist. Advocate of clean air and water. 🌊🌊🌊 2020.",False,113,479,62643,20411,0,2018-05-09 02:17:09+00:00,b'@Sen_JoeManchin Defend this. Did you vote for this $2 trillion tax cut for billionaires and corps? Was this a bipartisan bill?Who are the Rs willing to work with you on HR1 and infrastructure? Please update any progress you\xe2\x80\x99ve made with the Rs so far. We deserve to know. https://t.co/zczn9qh1l2',,-2.0
66,1389347447609171968,,,,9,0,en,all100Senators,False,8.25359e+17,2021-05-03 22:33:38+00:00,All100Senators,,Collecting and retweeting tweets by all members of the US Senate.   Archived at: https://t.co/rMtoBj8Fez,False,5837,100,0,447188,110,2017-01-28 15:06:45+00:00,"b'RT @SenatorCarper: Last week, I led passage of The Drinking Water and Wastewater Infrastructure Act in the Senate. \n\nToday, I spoke at the\xe2\x80\xa6'",,-2.0
67,1389587954922934272,,,,48,0,en,All 435 Reps,False,1.12e+18,5/4/2021 14:29,All435Reps,,Collecting and retweeting tweets by all members of the US House of Representatives. Archived at: https://t.co/pr8ZcQwGNu,False,5010,747,0,544494,66,5/3/2019 22:54,b'RT @RepCawthorn: ICYMI: I joined @MariaBartiromo on @FoxBusiness this morning to discuss Biden\xe2\x80\x99s disastrous \xe2\x80\x9cinfrastructure\xe2\x80\x9d bill and how i\xe2\x80\xa6',,0.0
68,1389352941954420736,,,,202,0,en,Twitter for iPhone,False,1.16e+18,5/3/2021 22:55,AllenRoush14,"Georgia, USA","Love for my Wife, Drag Racing & All forms of Motorsports",False,442,4564,24307,31969,0,8/19/2019 23:06,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,2.0
69,1389262217208598528,1.389203085499773e+18,,,0,0,en,Twitter for Android,False,1.18e+18,5/3/2021 16:54,AlleyCat1957,,"I believe in the Constitution, all of it, and not just when it serves an agenda. My opinion varies according to the issue. I don't vote party without thinking.",False,158,445,2516,4681,0,9/29/2019 23:22,"b'@TeamPelosi And how much of the infrastructure will actually get repaired/upgraded with the 10% of the money from the the $2 trillion ""infrastructure"" bill and how much is going to you and your cronies pork?'",,3.0
70,1389325688872829952,,,,5596,0,en,Twitter Web App,False,1.01852e+18,2021-05-03 21:07:11+00:00,Allie8170,USA🇺🇸,BELIEVER 1st. Writer. RN MPH. @UF Alum. Independent. Pollyannish at times. #BeKind.,False,4444,4181,13580,5659,10,2018-07-15 15:46:48+00:00,"b'RT @MaureennKelly: So when Tennessee senators vote against the infrastructure bill, this pic should be posted across from their homes: \nPie\xe2\x80\xa6'",,-3.0
71,1389386942446555136,1.38932e+18,,,0,0,en,Twitter for iPhone,False,8.3565e+17,2021-05-04 01:10:35+00:00,AllyRounds,,,False,138,273,85623,9190,2,2017-02-26 00:37:42+00:00,b'@kylegriffin1 I don\xe2\x80\x99t think this infrastructure bill would do enough for Elaine\xe2\x80\x99s dad. Ther can be no support without clear kickbacks.',-1.0,-1.6666666666666667
72,1388883407522996224,,,,9,26,en,Twitter for iPhone,False,246787337.0,5/2/2021 15:49,AlysonMetzger,NYC,Never underestimate the delusional incompetence of aristocrats and courtiers.,False,10575,5745,241127,58548,38,2/3/2011 13:30,"b'""Done the right way, lowering the program\xe2\x80\x99s eligibility age could reap huge benefits for ordinary Americans, and offer Democrats an electoral advantage.""\n\n https://t.co/OzeachKYoi'",,2.0
73,1389377172037586944,1.38936e+18,,,0,0,en,Twitter Web App,False,1.24938e+18,2021-05-04 00:31:45+00:00,Amadeus22671590,,,False,8,101,818,3098,0,2020-04-12 17:14:03+00:00,"b""@POTUS POTUS THIS WILL KILL US IN 2022. YOU ARE TRYING TO GET THROUGH AN INFRASTRUCTURE  BILL. PEOPLE HERE ARE LIVING IN THE STREETS. 15,000-62,500! DON'T  THESE ARE DIFFERENT TIMES, COMING OUT OF A PANDEMIC.  STOP LETTING  SANDERS AND EXTREMES LEAD YOU. THEY WILL DESTROY US IN 2022""",,-0.6666666666666666
74,1389378162811887616,,,,0,0,en,Twitter Web App,False,1.24938e+18,2021-05-04 00:35:42+00:00,Amadeus22671590,,,False,8,101,818,3098,0,2020-04-12 17:14:03+00:00,"b'We are fighting  for an infrastructure  bill. People  are living on the streets. Look at poor cities in U.S. just came out of pandemic.  Raise refugee cap from 15,000-62,500? Sanders, Warren and EXTREMES  will kill us in 2022. CHARITY BEGINS AT HOME!!! https://t.co/RAnbjFsCK2'",-1.0,-1.0
75,1389329891200570112,,,,44,0,en,Twitter for Android,False,9.89186e+17,2021-05-03 21:23:53+00:00,AmbiiMoore,"Pittsburg, KS",,False,309,29,151536,329235,4,2018-04-25 16:56:12+00:00,b'RT @SenatorCardin: Clean water is not a partisan issue. Every resident in every community has a right to expect that the water coming from\xe2\x80\xa6',-1.0,-3.25
76,1389435744486363136,,,,188,441,en,Twitter for Android,False,351346086.0,5/4/2021 4:24,AmericaFightHim,United States,"THE RESISTANCE!!  Veteran, former CWA 1101 shop Steward, Never Trumper.We have no choice but to RESIST!!!  Happily Married. Fully Vaccinated",False,11629,11724,149498,173634,13,8/9/2011 3:40,"b""Mitch McConnell and the Republicans didn't vote for the relief package Joe Biden presented to help their constituents. Now he and the Republicans are vowing not to vote on an infrastructure bill that could help their constituents. \nWho do they work for?\nNot their constituents.""",,-2.0
77,1389379204718874624,,,,5,0,en,Twitter Web App,False,7.38032e+17,2021-05-04 00:39:50+00:00,American_Momma,,"Vet wife * Boy mom * Happy Small Town Momma
Dogs Rule 🐶 Lists=Blocked",False,1364,1701,62808,63602,9,2016-06-01 15:38:04+00:00,"b'RT @ThruDaLenz: @ReutersLegal @TinaBellon This is about more than gig workers. The #PROAct, currently buried in the Senate infrastructure b\xe2\x80\xa6'",,3.0
78,1390284606817980416,,,,111,0,en,Twitter Web App,False,334719557.0,5/6/2021 12:37,AmyErb2,,,False,25,274,3206,10931,0,7/13/2011 15:21,"b""RT @zuessgirasoleme: President Biden's speech was pitch perfect. He is the President for our time. The Infrastructure Bill is the best one\xe2\x80\xa6""",,-3.0
79,1388901557538721792,,,,496,0,en,Twitter for iPhone,False,8.25e+17,5/2/2021 17:01,AmyP5280,,🗳👠🗳👢🗳👡🗳👟 #WeAreAllEqualAtTheBallotBox #YourVoiceYourVote #SeeYouInNov #ExpectUs,False,1253,3512,393660,149411,3,1/26/2017 23:45,b'RT @DearAuntCrabby: Repub Politicians are such idiots\nAn Infrastructure Bill would NOT ONLY create construction jobs. It would also mean:\nE\xe2\x80\xa6',,-4.0
80,1387960975366758400,,,,29,0,en,Twitter for Android,True,583117972.0,4/30/2021 2:44,AnOldLefty,"Columbus, OH",Old Liberal fanboy. Smartass. Bipolar. Passionately profane. Flirt. Scalawag. Metaphorical bomb thrower. Descended from Revolutionary war veterans.,False,4699,3720,89853,487904,222,5/17/2012 20:33,"b""RT @dick_nixon: Ocasio-Cortez wants a $10 trillion infrastructure bill. She won't get it, and she knows that. But her people have a seat at\xe2\x80\xa6""",,-4.0
81,1389327288064420096,,,,59,0,en,Twitter for Android,False,1.38891e+18,2021-05-03 21:13:32+00:00,Anarchoaborigi1,,"Indigenous, Australian,  activist and fuckwit from time to time.",False,2,56,15,60,0,2021-05-02 17:54:07+00:00,"b'RT @marwilliamson: 1/ McConnell says he\xe2\x80\x99s open to an infrastructure bill that both sides agree on, but he\xe2\x80\x99s not open to any change to the 2\xe2\x80\xa6'",,-1.0
82,1389327288064425984,,,,59,0,en,Twitter for Android,False,1.39e+18,5/3/2021 21:13,Anarchoaborigi1,,"Indigenous, Australian,  activist and fuckwit from time to time.",False,28,95,67,246,0,5/2/2021 17:54,"b'RT @marwilliamson: 1/ McConnell says he\xe2\x80\x99s open to an infrastructure bill that both sides agree on, but he\xe2\x80\x99s not open to any change to the 2\xe2\x80\xa6'",,0.0
83,1388123429044326400,,,,0,0,en,Twitter Web App,False,860678558.0,4/30/2021 13:29,AnastasiaYeager,"Weed, CA","If you value motherhood, pay it! 
Social justice loving Californian. 😀
Medicare For All 😀
$15 minimum Wage 😀",False,1843,2762,176415,197470,64,10/4/2012 1:52,"b""@SRuhle Good for you! This WV governor doesn't care his state is a non producing welfare state that sucks at important stuff like education, healthcare, infrastructure, etc. and he thinks a bill discriminating against trans children is priority. He deserved it!""",,-4.0
84,1389359644150280192,,,,0,0,en,Twitter for Android,False,134601375.0,2021-05-03 23:22:06+00:00,Ancientbob,"Florida, USA","Searching for truth and integrity in a world of hypocrites. Save a life...adopt a pet. Navy Vet, Blue Water, (HM1), MCB, retired nurse. UND alum  @VVAmerica.",False,8030,8792,294401,467302,146,2010-04-18 22:50:07+00:00,"b'@LeaderMcConnell\nYour 2017 tax bill was typical trickle down and did NOTHING for US. I hope @POTUS tells you what to do with your""red line"".\n\nBusiness Insider: Mitch McConnell draws red line at $600 billion for infrastructure and jobs.\nhttps://t.co/rCcdRuafCM\n\nvia @GoogleNews'",-1.0,-2.0
85,1389295387568189440,,,,201,0,en,Twitter for Android,False,9.91073e+17,2021-05-03 19:06:46+00:00,Andie_Cole_,New England,"I will not suffer fools or social justice warriors which I consider to be one and the same.

https://t.co/nBw3KgzL3y",False,1416,1937,32954,52691,3,2018-04-30 21:51:29+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',1.0,2.75
86,1389301675484143616,,,,0,0,en,Twitter Web App,False,1.28e+18,5/3/2021 19:31,AndreTrumps,,,False,1,3,0,2249,0,7/9/2020 21:29,"b'@Sen_JoeManchin When are you having a town hall to hear from your constituents??  Sounds to me like they want the infrastructure bill, universal school paid for, more stimulus checks, and the minimum wage increase. Will you be rewarded with another term for your obstruction?? https://t.co/71zFdQw4AP'",,-4.0
87,1389704479767875584,,,,0,0,en,Twitter for iPhone,False,1.38e+18,5/4/2021 22:12,AndreaG15050138,,"Rn for past 25 plus years, married with 4 kids and two grandchildren.",False,3,49,262,17,0,4/19/2021 23:19,"b'Enough is enough.....get the border closed and under control and deport all lawbreakers, finish the wall and all senators need to know we the American people are watching you and what\xe2\x80\x99s on this infrastructure bill. Chuck Shumer better not try to hide something on this bill.'",,3.0
88,1388583133658877952,,,,99,0,en,Twitter for Android,False,14856056.0,5/1/2021 19:56,AnemosNaftilos,Greece,Journalism - Social Media - Old Media anemosnaftilos@gmail.com,False,28153,10132,71808,115954,538,5/21/2008 13:04,"b'RT @nytimes: ""Through his Covid relief bill and infrastructure proposals, Mr. Biden is striving to prove that government can craft policies\xe2\x80\xa6'",,-4.0
89,1388150249688952832,,,,748,0,en,Twitter for Android,False,8.1e+17,4/30/2021 15:16,AngelaKrebs444,"Las Vegas, NV",Self-employed. Proud grandma. Staunch opponent of ignorance and hate.,False,1511,791,229237,464258,35,12/17/2016 3:56,"b'RT @TheRickyDavila: This morning, @MSNBC\xe2\x80\x99s Stephanie Ruhle destroyed GQP bigoted Gov Jim Justice over the anti-Trans bill banning Trans chi\xe2\x80\xa6'",,-2.0
90,1390168231172874240,,,,3,0,en,Twitter for iPhone,False,9.98e+17,5/6/2021 4:55,AngeloG_016259,"Manhattan, NY",🇺🇸 AMERICA 1st 📜🗽 4️⃣5️⃣ 🦅🌎 MAGA 🇺🇸 🦅TRUMP IS MY PRESIDENT🗽,False,479,981,76,2615,0,5/21/2018 2:22,b'RT @AngeloG_016259: Democrats expose truth for Border Crisis. Illegals future Democrat votes. Once in a lifetime opportunity with total con\xe2\x80\xa6',2.5,3.0
91,1390298204084785152,,,,85,0,en,Twitter for Android,False,1.36e+18,5/6/2021 13:31,Angrybeaky,"Little Rock, AR",NSFW ostrich,False,148,684,14282,10731,1,2/14/2021 0:03,"b'RT @ThorDeplorable: Kamala Harris traveled to Milwaukee on Tuesday to promote Joe Biden\'s giant ""infrastructure"" bill, which has virtually\xe2\x80\xa6'",,2.0
92,1389284283634831360,,,,2,0,en,Twitter for Android,False,1.31e+18,5/3/2021 18:22,AnnGrayCheryl,,,False,355,729,72895,41309,1,10/7/2020 13:12,"b""RT @DawnBlueberry: @mkraju 600 bill won't do anything and then after midterms @GOP will say the slow economic recovery is @Potus fault. Sto\xe2\x80\xa6""",,-4.0
93,1389284375444008960,,,,17,0,en,Twitter for Android,False,1.31e+18,5/3/2021 18:23,AnnGrayCheryl,,,False,355,729,72895,41309,1,10/7/2020 13:12,"b""RT @BtfsplkJ: @mkraju Which = $189B when the GOP accounting gimmick is removed. The GOP counter to Biden's $2.25T Infrastructure bill was\xe2\x80\xa6""",,-2.0
94,1389975791404978176,1.3899731632289382e+18,,,0,0,en,Twitter for iPhone,False,159511384.0,5/5/2021 16:10,AnnSBarry1,East Coast (it's complicated),"Propeller head, nature lover, dog mom, reformed marathoner, mostly happy but occasionally verklempt 
#endhunger #resist #gunsafety #DCStatehood",False,139,1122,29721,10199,1,6/25/2010 15:47,b'@SenatorSinema That\xe2\x80\x99s great.\nNow get on board with the Infrastructure bill please.',,-4.0
95,1389385514596306944,,,,201,0,en,Twitter for Android,False,8.82649e+17,2021-05-04 01:04:54+00:00,Antoinotabot,USA,"One Nation under God
not a bot 👩,  ex dem  #WalkAway 👠👠😁 
NO Porn!",False,10425,10956,745452,241010,1,2017-07-05 17:14:03+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',2.5,2.625
96,1389355268467793920,,,,5,0,en,Twitter for iPhone,False,1.36025e+18,2021-05-03 23:04:43+00:00,Anubis32419779,,Tweets are my opinion only. Not a Financial advisor!! Let’s make money!!,False,1162,168,626,356,3,2021-02-12 15:30:35+00:00,b'RT @CRNAinvestor: The US May Be About to Declare Its First-Ever Water Shortage\n\nHopefully the 35 billion water infrastructure bill will use\xe2\x80\xa6',,0.0
97,1388133012664168448,,,,10,0,en,Twitter Web App,False,9.56e+17,4/30/2021 14:07,ApexEngGroup,,Apex Engineering Group provides engineering solutions and employees who believe it’s only the best solution if it’s also the best experience.,False,78,108,417,449,1,1/24/2018 20:47,"b'RT @WEForg: The U.S. Senate has passed by a bipartisan vote of 89-2 the Drinking Water and Wastewater Infrastructure Act, which seeks to re\xe2\x80\xa6'",,0.0
98,1388353034976063488,,,,21,0,en,Twitter for iPhone,False,474372431.0,5/1/2021 4:42,AriNeumann,"West Sacramento, CA",“It is easier to do a job right than explain why you didn’t” President Van Buren. Opinions are my own,False,74,185,668,133,2,1/25/2012 22:50,"b'RT @SenCortezMasto: Every family deserves access to clean drinking water.\n\nProud to help pass the Water Infrastructure Act on a bipartisan,\xe2\x80\xa6'",,-3.0
99,1388901822337798144,,,,496,0,en,Twitter for iPad,False,1.11e+18,5/2/2021 17:02,ArleneRabenbau1,"Holbrook, NY","Adelphi University grad, Federal gov’t retiree, daughter of WWII vet/Grumman Aerospace Lunar Module engineer, mother of the sweetest cat in the world—“Baby”",False,328,152,16582,26905,4,3/20/2019 15:10,b'RT @DearAuntCrabby: Repub Politicians are such idiots\nAn Infrastructure Bill would NOT ONLY create construction jobs. It would also mean:\nE\xe2\x80\xa6',,-4.0
100,1387966938182082560,,,,0,1,en,Twitter Web App,False,1.08e+18,4/30/2021 3:07,Artemis888Infin,Blue Gov't ☕🐬☔🌦️❄️⛈️🗻🌲🦉🐺,"♈ 🎶📖🧁☕  
""Let us read & and let us dance..."" Voltaire
#ArcticRefuge🐧 
Animals🐱🐘🐬🐺🐅🐶
Climate🌱⏳ 
Rule of Law⚖️
Human Rights🌐
2022⛲ NEVER forget Jan 06",False,25239,26858,78786,68653,28,12/29/2018 21:49,"b""FEELING pretty disgusted today. Listening to maybe giuliani will get convicted maybe gaetz...#manchin, GQP against the infrastructure bill...yadi yadi ya. \n\nHow about let's add up minutes of the positive stuff about President Biden. I fkn guarantee you it won't be much!\xf0\x9f\xa4\xac\n\n#SOTU""",,-2.0
